train,validation
250.62186110186684,1194.6032302683295
188.0879190878112,1050.1317679740932
141.39877536741568,943.7621468482247
106.5266315754989,866.6926334339691
80.51957659981994,806.6443265815509
61.166834265125715,761.897073182436
46.92551543404509,728.7907006790404
36.53042296957757,715.2415714621653
28.945053978206534,692.0836852739035
23.453424495230642,677.3910687099177
19.640923638882747,672.8425861122261
17.052108895058563,661.829217036811
15.164953425113021,659.7414271484972
13.947272307070115,657.3734544157584
13.037593405418413,651.8629294490524
12.445839106230066,650.0620772837383
12.073283075001939,644.9580423549309
11.73732942143155,643.9034351453729
11.464039448969457,643.6011691775018
11.291037881715942,643.6235362285371
11.094188405714142,643.2488175107109
10.863457510314245,642.63004920199
10.45333943873543,642.213078646135
10.325926393828954,642.2346985562828
10.029555448317527,641.5034813286145
9.86825156521022,640.9222346147673
9.704055460939978,641.323803079395
9.610322161683658,641.2764759397519
9.522907917798012,641.2791852645454
9.297527299297517,639.5893909319612
9.218168985876618,638.0112986933086
9.098180396658517,638.1186100580869
9.002150474057121,638.0310322972539
8.905918732604357,638.2616120375668
8.717723954821796,638.2989219201912
8.632596746735517,638.0317491952262
8.428113804738988,637.9864053960804
8.27561706382251,637.8154664756298
8.141035695754297,637.5817061563874
8.012945347902836,636.9602858567071
7.90682066330184,637.1379884367448
7.85547151849354,637.2550407800809
7.765990652391464,637.1932682122847
7.712832560785889,636.5067257811585
7.593467006461934,636.5152405140103
7.511189537252432,638.4202521474425
7.4588488219968445,637.4748695727322
7.380728668315745,637.5957796945514
7.351155695333362,636.7723538654051
7.2690850157874785,637.022059845578
7.204571379256953,637.1448248308061
7.1175472448224335,636.9361561742534
7.040373324982339,636.959433530322
6.912393367500739,636.955640252702
6.778276089165269,637.1609727715611
6.714007827979596,636.8294527528773
6.651051035312519,636.8485818161439
6.573332338187494,636.8993109638501
6.51138415980987,637.1482195994355
6.449259692319025,636.8256736987448
6.390621908150119,636.8407195595736
6.351218893408407,636.9722348884342
6.3045241490143,636.7912659530024
6.242134171060628,635.7395093306361
6.188509588033709,635.5484583626915
6.130889327117495,635.7103082398039
6.032595648972806,635.4632235330639
5.991092263229356,635.6543963525955
5.902612557799118,635.5830461835191
5.8567638402938185,635.6688064707167
5.75309419491281,635.6321928683739
5.68996230829915,635.6010167294
5.6263031867100715,635.6677660377059
5.574627604907278,635.4615166574606
5.5173429634801625,635.5597171121337
5.491424238734802,635.5260197865559
5.428427933735032,635.7191080658177
5.412487775937268,635.7138036785157
5.360797299021831,635.7879326845921
5.320496372005695,635.7334655862453
5.2982388676313965,635.6770789106515
5.2372514999359145,635.588715742784
5.201695566060396,635.636268094442
5.140402318898452,635.519998465563
5.105193942873697,635.6963210917438
5.064658607938919,635.6053013279696
4.992905254990698,635.6200653985644
4.941571449310594,635.3782346374802
4.907501266678173,635.3839616375474
4.851213612317282,635.6586992935087
4.822721760687189,635.6609570951529
4.763532929561905,635.7916971681718
4.717715153507969,636.0690535144826
4.677800638619682,636.2456980553667
4.614737628426526,636.2685358977456
4.560110975363029,636.2864243378875
4.5263935594567615,636.2778959703447
4.486845410087193,636.2613060437694
4.446668291292311,636.2632821487953
4.398351262371046,635.8552382966114
4.347558614125109,635.8864354201288
4.3118665837454575,635.8789475545558
